"","id","Date","Time","Competition","Gameweek","Team","Opponent","Venue","ForAgainst","Result","Yellow_Cards","Red_Cards","Season"
"1898",1898,"2024-05-05","14:30","Eredivisie","Matchweek 32","Utrecht","Vitesse","Home","For","W",0,0,2024
"1899",1899,"2024-05-12","14:30","Eredivisie","Matchweek 33","Utrecht","Sparta R'dam","Home","For","L",1,0,2024
"1900",1900,"2024-05-19","14:30","Eredivisie","Matchweek 34","Utrecht","AZ Alkmaar","Away","For","D",0,0,2024
"1901",1901,"2024-05-23","21:00","Eredivisie","Semi-finals","Utrecht","Sparta R'dam","Home","For","W",1,0,2024
"1902",1902,"2024-05-26","18:00","Eredivisie","Finals","Utrecht","Go Ahead Eag","Home","For","L",3,1,2024
"1903",1903,"2023-08-12","16:30","Eredivisie","Matchweek 1","Utrecht","PSV Eindhoven","Home","Against","W",2,0,2024
"1904",1904,"2023-08-20","12:15","Eredivisie","Matchweek 2","Utrecht","Heerenveen","Away","Against","W",1,0,2024
"1905",1905,"2023-08-27","12:15","Eredivisie","Matchweek 3","Utrecht","Zwolle","Home","Against","W",2,0,2024
"1906",1906,"2023-09-03","12:15","Eredivisie","Matchweek 4","Utrecht","Feyenoord","Away","Against","W",0,0,2024
"1907",1907,"2023-09-16","21:00","Eredivisie","Matchweek 5","Utrecht","Heracles Almelo","Home","Against","L",3,0,2024
"1908",1908,"2023-09-23","18:45","Eredivisie","Matchweek 6","Utrecht","NEC Nijmegen","Home","Against","W",1,0,2024
"1909",1909,"2023-09-30","18:45","Eredivisie","Matchweek 7","Utrecht","Almere City","Away","Against","W",4,0,2024
"1910",1910,"2023-10-06","20:00","Eredivisie","Matchweek 8","Utrecht","Volendam","Home","Against","W",3,0,2024
"1911",1911,"2023-10-22","12:15","Eredivisie","Matchweek 9","Utrecht","Ajax","Away","Against","L",2,0,2024
"1912",1912,"2023-10-28","21:00","Eredivisie","Matchweek 10","Utrecht","Fortuna Sittard","Home","Against","D",1,0,2024
"1913",1913,"2023-11-05","12:15","Eredivisie","Matchweek 11","Utrecht","Twente","Away","Against","D",4,1,2024
"1914",1914,"2023-11-12","20:00","Eredivisie","Matchweek 12","Utrecht","Excelsior","Away","Against","D",1,0,2024
"1915",1915,"2023-11-26","16:45","Eredivisie","Matchweek 13","Utrecht","Sparta R'dam","Home","Against","L",0,0,2024
"1916",1916,"2023-12-03","16:45","Eredivisie","Matchweek 14","Utrecht","AZ Alkmaar","Away","Against","D",1,0,2024
"1917",1917,"2023-12-10","12:15","Eredivisie","Matchweek 15","Utrecht","Go Ahead Eag","Home","Against","L",0,0,2024
"1918",1918,"2023-12-16","16:30","Eredivisie","Matchweek 16","Utrecht","RKC Waalwijk","Away","Against","D",4,0,2024
"1919",1919,"2024-01-14","14:30","Eredivisie","Matchweek 17","Utrecht","Vitesse","Home","Against","D",1,0,2024
"1920",1920,"2024-01-21","12:15","Eredivisie","Matchweek 18","Utrecht","PSV Eindhoven","Away","Against","D",1,0,2024
"1921",1921,"2024-01-27","21:00","Eredivisie","Matchweek 19","Utrecht","Excelsior","Home","Against","D",0,0,2024
"1922",1922,"2024-02-04","14:30","Eredivisie","Matchweek 20","Utrecht","Volendam","Away","Against","L",1,0,2024
"1923",1923,"2024-02-11","14:30","Eredivisie","Matchweek 21","Utrecht","Fortuna Sittard","Away","Against","L",0,0,2024
"1924",1924,"2024-02-18","12:15","Eredivisie","Matchweek 22","Utrecht","Twente","Home","Against","L",0,0,2024
"1925",1925,"2024-02-23","20:00","Eredivisie","Matchweek 23","Utrecht","Heracles Almelo","Away","Against","L",2,0,2024
"1926",1926,"2024-03-03","12:15","Eredivisie","Matchweek 24","Utrecht","Ajax","Home","Against","W",1,1,2024
"1927",1927,"2024-03-09","20:00","Eredivisie","Matchweek 25","Utrecht","Almere City","Home","Against","D",1,0,2024
"1928",1928,"2024-03-17","14:30","Eredivisie","Matchweek 26","Utrecht","NEC Nijmegen","Away","Against","L",1,0,2024
"1929",1929,"2024-03-31","14:30","Eredivisie","Matchweek 27","Utrecht","Feyenoord","Home","Against","W",3,0,2024
"1930",1930,"2024-04-03","20:00","Eredivisie","Matchweek 28","Utrecht","Zwolle","Away","Against","L",1,0,2024
"1931",1931,"2024-04-07","20:00","Eredivisie","Matchweek 29","Utrecht","Heerenveen","Home","Against","L",2,1,2024
"1932",1932,"2024-04-14","14:30","Eredivisie","Matchweek 30","Utrecht","Go Ahead Eag","Away","Against","L",0,0,2024
"1933",1933,"2024-04-28","14:30","Eredivisie","Matchweek 31","Utrecht","RKC Waalwijk","Home","Against","D",1,0,2024
"1934",1934,"2024-05-05","14:30","Eredivisie","Matchweek 32","Utrecht","Vitesse","Away","Against","L",3,0,2024
"1935",1935,"2024-05-12","14:30","Eredivisie","Matchweek 33","Utrecht","Sparta R'dam","Away","Against","W",0,0,2024
"1936",1936,"2024-05-19","14:30","Eredivisie","Matchweek 34","Utrecht","AZ Alkmaar","Home","Against","D",2,1,2024
"1937",1937,"2024-05-23","21:00","Eredivisie","Semi-finals","Utrecht","Sparta R'dam","Away","Against","L",2,0,2024
"1938",1938,"2024-05-26","18:00","Eredivisie","Finals","Utrecht","Go Ahead Eag","Away","Against","W",5,0,2024
"1939",1939,"2023-08-12","21:00","Eredivisie","Matchweek 1","Sparta Rotterdam","Zwolle","Away","For","W",4,0,2024
"1940",1940,"2023-08-20","14:30","Eredivisie","Matchweek 2","Sparta Rotterdam","Feyenoord","Home","For","D",2,0,2024
"1941",1941,"2023-08-27","16:45","Eredivisie","Matchweek 3","Sparta Rotterdam","Heerenveen","Away","For","W",0,0,2024
"1942",1942,"2023-09-01","20:00","Eredivisie","Matchweek 4","Sparta Rotterdam","NEC Nijmegen","Home","For","D",1,0,2024
"1943",1943,"2023-09-17","16:45","Eredivisie","Matchweek 5","Sparta Rotterdam","AZ Alkmaar","Away","For","L",3,0,2024
"1944",1944,"2023-09-24","12:15","Eredivisie","Matchweek 6","Sparta Rotterdam","Vitesse","Home","For","W",1,0,2024
"1945",1945,"2023-10-01","14:30","Eredivisie","Matchweek 7","Sparta Rotterdam","Excelsior","Away","For","L",1,0,2024
"1946",1946,"2023-10-08","16:45","Eredivisie","Matchweek 8","Sparta Rotterdam","PSV Eindhoven","Home","For","L",3,0,2024
"1947",1947,"2023-10-22","16:45","Eredivisie","Matchweek 9","Sparta Rotterdam","Go Ahead Eag","Away","For","D",0,0,2024
"1948",1948,"2023-10-28","20:00","Eredivisie","Matchweek 10","Sparta Rotterdam","RKC Waalwijk","Home","For","W",2,1,2024
"1949",1949,"2023-11-05","16:45","Eredivisie","Matchweek 11","Sparta Rotterdam","Almere City","Home","For","L",0,0,2024
"1950",1950,"2023-11-12","14:30","Eredivisie","Matchweek 12","Sparta Rotterdam","Volendam","Away","For","W",1,0,2024
"1951",1951,"2023-11-26","16:45","Eredivisie","Matchweek 13","Sparta Rotterdam","Utrecht","Home","For","L",0,0,2024
"1952",1952,"2023-12-02","21:00","Eredivisie","Matchweek 14","Sparta Rotterdam","Heracles Almelo","Away","For","W",0,0,2024
"1953",1953,"2023-12-09","18:45","Eredivisie","Matchweek 15","Sparta Rotterdam","Ajax","Away","For","L",1,0,2024
"1954",1954,"2023-12-17","14:30","Eredivisie","Matchweek 16","Sparta Rotterdam","Twente","Home","For","D",2,1,2024
"1955",1955,"2024-01-13","16:30","Eredivisie","Matchweek 17","Sparta Rotterdam","Fortuna Sittard","Away","For","W",1,0,2024
"1956",1956,"2024-01-21","14:30","Eredivisie","Matchweek 18","Sparta Rotterdam","Go Ahead Eag","Home","For","L",0,0,2024
"1957",1957,"2024-01-27","18:45","Eredivisie","Matchweek 19","Sparta Rotterdam","RKC Waalwijk","Away","For","D",2,0,2024
"1958",1958,"2024-02-04","16:45","Eredivisie","Matchweek 20","Sparta Rotterdam","Zwolle","Home","For","L",1,0,2024
"1959",1959,"2024-02-11","20:00","Eredivisie","Matchweek 21","Sparta Rotterdam","Feyenoord","Away","For","L",2,0,2024
"1960",1960,"2024-02-17","18:45","Eredivisie","Matchweek 22","Sparta Rotterdam","Excelsior","Home","For","W",4,0,2024
"1961",1961,"2024-02-24","21:00","Eredivisie","Matchweek 23","Sparta Rotterdam","NEC Nijmegen","Away","For","L",4,0,2024
"1962",1962,"2024-03-02","21:00","Eredivisie","Matchweek 24","Sparta Rotterdam","AZ Alkmaar","Home","For","D",0,0,2024
"1963",1963,"2024-03-09","18:45","Eredivisie","Matchweek 25","Sparta Rotterdam","Twente","Away","For","L",1,0,2024
"1964",1964,"2024-03-17","16:45","Eredivisie","Matchweek 26","Sparta Rotterdam","Ajax","Home","For","D",0,0,2024
"1965",1965,"2024-03-30","18:45","Eredivisie","Matchweek 27","Sparta Rotterdam","Fortuna Sittard","Home","For","W",0,0,2024
"1966",1966,"2024-04-02","18:45","Eredivisie","Matchweek 28","Sparta Rotterdam","Vitesse","Away","For","W",0,0,2024
"1967",1967,"2024-04-06","16:30","Eredivisie","Matchweek 29","Sparta Rotterdam","Heracles Almelo","Home","For","L",1,0,2024
"1968",1968,"2024-04-13","21:00","Eredivisie","Matchweek 30","Sparta Rotterdam","Almere City","Away","For","W",0,0,2024
"1969",1969,"2024-04-28","14:30","Eredivisie","Matchweek 31","Sparta Rotterdam","Volendam","Home","For","W",1,0,2024
"1970",1970,"2024-05-05","12:15","Eredivisie","Matchweek 32","Sparta Rotterdam","PSV Eindhoven","Away","For","L",1,0,2024
"1971",1971,"2024-05-12","14:30","Eredivisie","Matchweek 33","Sparta Rotterdam","Utrecht","Away","For","W",0,0,2024
"1972",1972,"2024-05-19","14:30","Eredivisie","Matchweek 34","Sparta Rotterdam","Heerenveen","Home","For","W",0,0,2024
"1973",1973,"2024-05-23","21:00","Eredivisie","Semi-finals","Sparta Rotterdam","Utrecht","Away","For","L",2,0,2024
"1974",1974,"2023-08-12","21:00","Eredivisie","Matchweek 1","Sparta Rotterdam","Zwolle","Home","Against","L",2,0,2024
"1975",1975,"2023-08-20","14:30","Eredivisie","Matchweek 2","Sparta Rotterdam","Feyenoord","Away","Against","D",0,0,2024
"1976",1976,"2023-08-27","16:45","Eredivisie","Matchweek 3","Sparta Rotterdam","Heerenveen","Home","Against","L",0,1,2024
"1977",1977,"2023-09-01","20:00","Eredivisie","Matchweek 4","Sparta Rotterdam","NEC Nijmegen","Away","Against","D",5,0,2024
"1978",1978,"2023-09-17","16:45","Eredivisie","Matchweek 5","Sparta Rotterdam","AZ Alkmaar","Home","Against","W",0,0,2024
"1979",1979,"2023-09-24","12:15","Eredivisie","Matchweek 6","Sparta Rotterdam","Vitesse","Away","Against","L",2,0,2024
"1980",1980,"2023-10-01","14:30","Eredivisie","Matchweek 7","Sparta Rotterdam","Excelsior","Home","Against","W",4,0,2024
"1981",1981,"2023-10-08","16:45","Eredivisie","Matchweek 8","Sparta Rotterdam","PSV Eindhoven","Away","Against","W",1,0,2024
"1982",1982,"2023-10-22","16:45","Eredivisie","Matchweek 9","Sparta Rotterdam","Go Ahead Eag","Home","Against","D",0,0,2024
"1983",1983,"2023-10-28","20:00","Eredivisie","Matchweek 10","Sparta Rotterdam","RKC Waalwijk","Away","Against","L",1,0,2024
"1984",1984,"2023-11-05","16:45","Eredivisie","Matchweek 11","Sparta Rotterdam","Almere City","Away","Against","W",0,0,2024
"1985",1985,"2023-11-12","14:30","Eredivisie","Matchweek 12","Sparta Rotterdam","Volendam","Home","Against","L",0,0,2024
"1986",1986,"2023-11-26","16:45","Eredivisie","Matchweek 13","Sparta Rotterdam","Utrecht","Away","Against","W",3,0,2024
"1987",1987,"2023-12-02","21:00","Eredivisie","Matchweek 14","Sparta Rotterdam","Heracles Almelo","Home","Against","L",1,0,2024
"1988",1988,"2023-12-09","18:45","Eredivisie","Matchweek 15","Sparta Rotterdam","Ajax","Home","Against","W",0,0,2024
"1989",1989,"2023-12-17","14:30","Eredivisie","Matchweek 16","Sparta Rotterdam","Twente","Away","Against","D",1,0,2024
"1990",1990,"2024-01-13","16:30","Eredivisie","Matchweek 17","Sparta Rotterdam","Fortuna Sittard","Home","Against","L",3,0,2024
"1991",1991,"2024-01-21","14:30","Eredivisie","Matchweek 18","Sparta Rotterdam","Go Ahead Eag","Away","Against","W",3,0,2024
"1992",1992,"2024-01-27","18:45","Eredivisie","Matchweek 19","Sparta Rotterdam","RKC Waalwijk","Home","Against","D",5,1,2024
"1993",1993,"2024-02-04","16:45","Eredivisie","Matchweek 20","Sparta Rotterdam","Zwolle","Away","Against","W",3,0,2024
"1994",1994,"2024-02-11","20:00","Eredivisie","Matchweek 21","Sparta Rotterdam","Feyenoord","Home","Against","W",0,0,2024
"1995",1995,"2024-02-17","18:45","Eredivisie","Matchweek 22","Sparta Rotterdam","Excelsior","Away","Against","L",2,0,2024
"1996",1996,"2024-02-24","21:00","Eredivisie","Matchweek 23","Sparta Rotterdam","NEC Nijmegen","Home","Against","W",1,0,2024
"1997",1997,"2024-03-02","21:00","Eredivisie","Matchweek 24","Sparta Rotterdam","AZ Alkmaar","Away","Against","D",2,0,2024
"1998",1998,"2024-03-09","18:45","Eredivisie","Matchweek 25","Sparta Rotterdam","Twente","Home","Against","W",1,0,2024
"1999",1999,"2024-03-17","16:45","Eredivisie","Matchweek 26","Sparta Rotterdam","Ajax","Away","Against","D",1,1,2024
"2000",2000,"2024-03-30","18:45","Eredivisie","Matchweek 27","Sparta Rotterdam","Fortuna Sittard","Away","Against","L",0,0,2024
"2001",2001,"2024-04-02","18:45","Eredivisie","Matchweek 28","Sparta Rotterdam","Vitesse","Home","Against","L",1,0,2024
"2002",2002,"2024-04-06","16:30","Eredivisie","Matchweek 29","Sparta Rotterdam","Heracles Almelo","Away","Against","W",3,0,2024
"2003",2003,"2024-04-13","21:00","Eredivisie","Matchweek 30","Sparta Rotterdam","Almere City","Home","Against","L",3,0,2024
"2004",2004,"2024-04-28","14:30","Eredivisie","Matchweek 31","Sparta Rotterdam","Volendam","Away","Against","L",2,0,2024
"2005",2005,"2024-05-05","12:15","Eredivisie","Matchweek 32","Sparta Rotterdam","PSV Eindhoven","Home","Against","W",0,0,2024
"2006",2006,"2024-05-12","14:30","Eredivisie","Matchweek 33","Sparta Rotterdam","Utrecht","Home","Against","L",1,0,2024
"2007",2007,"2024-05-19","14:30","Eredivisie","Matchweek 34","Sparta Rotterdam","Heerenveen","Away","Against","L",2,0,2024
"2008",2008,"2024-05-23","21:00","Eredivisie","Semi-finals","Sparta Rotterdam","Utrecht","Home","Against","W",1,0,2024
"2009",2009,"2023-08-13","14:30","Eredivisie","Matchweek 1","Go Ahead Eagles","AZ Alkmaar","Away","For","L",3,0,2024
"2010",2010,"2023-08-19","21:00","Eredivisie","Matchweek 2","Go Ahead Eagles","Volendam","Home","For","W",1,1,2024
"2011",2011,"2023-09-02","18:45","Eredivisie","Matchweek 4","Go Ahead Eagles","Heerenveen","Home","For","W",3,0,2024
"2012",2012,"2023-09-17","12:15","Eredivisie","Matchweek 5","Go Ahead Eagles","Zwolle","Away","For","D",4,1,2024
"2013",2013,"2023-09-22","20:00","Eredivisie","Matchweek 6","Go Ahead Eagles","Fortuna Sittard","Home","For","W",0,0,2024
"2014",2014,"2023-09-27","18:45","Eredivisie","Matchweek 3","Go Ahead Eagles","PSV Eindhoven","Away","For","L",2,0,2024
"2015",2015,"2023-09-30","16:30","Eredivisie","Matchweek 7","Go Ahead Eagles","Feyenoord","Away","For","L",2,0,2024
"2016",2016,"2023-10-07","20:00","Eredivisie","Matchweek 8","Go Ahead Eagles","Heracles Almelo","Home","For","W",0,0,2024
"2017",2017,"2023-10-22","16:45","Eredivisie","Matchweek 9","Go Ahead Eagles","Sparta R'dam","Home","For","D",0,0,2024
"2018",2018,"2023-10-28","20:00","Eredivisie","Matchweek 10","Go Ahead Eagles","Almere City","Away","For","D",0,0,2024
"2019",2019,"2023-11-04","21:00","Eredivisie","Matchweek 11","Go Ahead Eagles","Vitesse","Home","For","W",0,0,2024
"2020",2020,"2023-11-11","18:45","Eredivisie","Matchweek 12","Go Ahead Eagles","RKC Waalwijk","Away","For","W",0,0,2024
"2021",2021,"2023-11-26","14:30","Eredivisie","Matchweek 13","Go Ahead Eagles","NEC Nijmegen","Away","For","D",3,0,2024
"2022",2022,"2023-12-03","14:30","Eredivisie","Matchweek 14","Go Ahead Eagles","Twente","Home","For","L",1,0,2024
"2023",2023,"2023-12-10","12:15","Eredivisie","Matchweek 15","Go Ahead Eagles","Utrecht","Home","For","L",0,0,2024
"2024",2024,"2023-12-16","18:45","Eredivisie","Matchweek 16","Go Ahead Eagles","Excelsior","Away","For","D",2,0,2024
"2025",2025,"2024-01-14","14:30","Eredivisie","Matchweek 17","Go Ahead Eagles","Ajax","Home","For","L",0,0,2024
"2026",2026,"2024-01-21","14:30","Eredivisie","Matchweek 18","Go Ahead Eagles","Sparta R'dam","Away","For","W",3,0,2024
"2027",2027,"2024-01-28","14:30","Eredivisie","Matchweek 19","Go Ahead Eagles","NEC Nijmegen","Home","For","D",2,0,2024
"2028",2028,"2024-02-04","12:15","Eredivisie","Matchweek 20","Go Ahead Eagles","Vitesse","Away","For","W",1,1,2024
"2029",2029,"2024-02-11","12:15","Eredivisie","Matchweek 21","Go Ahead Eagles","Zwolle","Home","For","D",2,0,2024
"2030",2030,"2024-02-17","21:00","Eredivisie","Matchweek 22","Go Ahead Eagles","Heerenveen","Away","For","W",2,0,2024
"2031",2031,"2024-02-25","14:30","Eredivisie","Matchweek 23","Go Ahead Eagles","Twente","Away","For","L",2,0,2024
"2032",2032,"2024-03-02","18:45","Eredivisie","Matchweek 24","Go Ahead Eagles","RKC Waalwijk","Home","For","W",0,0,2024
"2033",2033,"2024-03-08","20:00","Eredivisie","Matchweek 25","Go Ahead Eagles","PSV Eindhoven","Home","For","L",0,0,2024
"2034",2034,"2024-03-15","20:00","Eredivisie","Matchweek 26","Go Ahead Eagles","Heracles Almelo","Away","For","L",2,0,2024
"2035",2035,"2024-03-30","20:00","Eredivisie","Matchweek 27","Go Ahead Eagles","Excelsior","Home","For","W",1,0,2024
"2036",2036,"2024-04-04","21:00","Eredivisie","Matchweek 28","Go Ahead Eagles","Ajax","Away","For","D",0,0,2024
"2037",2037,"2024-04-07","14:30","Eredivisie","Matchweek 29","Go Ahead Eagles","Almere City","Home","For","D",2,0,2024
"2038",2038,"2024-04-14","14:30","Eredivisie","Matchweek 30","Go Ahead Eagles","Utrecht","Away","For","L",0,0,2024
"2039",2039,"2024-04-25","21:00","Eredivisie","Matchweek 31","Go Ahead Eagles","Feyenoord","Home","For","L",0,0,2024
"2040",2040,"2024-05-03","20:00","Eredivisie","Matchweek 32","Go Ahead Eagles","Fortuna Sittard","Away","For","D",0,0,2024
"2041",2041,"2024-05-12","14:30","Eredivisie","Matchweek 33","Go Ahead Eagles","AZ Alkmaar","Home","For","L",0,0,2024
"2042",2042,"2024-05-19","14:30","Eredivisie","Matchweek 34","Go Ahead Eagles","Volendam","Away","For","W",1,0,2024
"2043",2043,"2024-05-23","18:45","Eredivisie","Semi-finals","Go Ahead Eagles","NEC Nijmegen","Away","For","W",1,0,2024
"2044",2044,"2024-05-26","18:00","Eredivisie","Finals","Go Ahead Eagles","Utrecht","Away","For","W",5,0,2024
"2045",2045,"2023-08-13","14:30","Eredivisie","Matchweek 1","Go Ahead Eagles","AZ Alkmaar","Home","Against","W",2,0,2024
"2046",2046,"2023-08-19","21:00","Eredivisie","Matchweek 2","Go Ahead Eagles","Volendam","Away","Against","L",3,0,2024
"2047",2047,"2023-09-02","18:45","Eredivisie","Matchweek 4","Go Ahead Eagles","Heerenveen","Away","Against","L",0,1,2024
"2048",2048,"2023-09-17","12:15","Eredivisie","Matchweek 5","Go Ahead Eagles","Zwolle","Home","Against","D",1,0,2024
"2049",2049,"2023-09-22","20:00","Eredivisie","Matchweek 6","Go Ahead Eagles","Fortuna Sittard","Away","Against","L",4,0,2024
"2050",2050,"2023-09-27","18:45","Eredivisie","Matchweek 3","Go Ahead Eagles","PSV Eindhoven","Home","Against","W",0,0,2024
"2051",2051,"2023-09-30","16:30","Eredivisie","Matchweek 7","Go Ahead Eagles","Feyenoord","Home","Against","W",1,0,2024
"2052",2052,"2023-10-07","20:00","Eredivisie","Matchweek 8","Go Ahead Eagles","Heracles Almelo","Away","Against","L",2,0,2024
"2053",2053,"2023-10-22","16:45","Eredivisie","Matchweek 9","Go Ahead Eagles","Sparta R'dam","Away","Against","D",0,0,2024
"2054",2054,"2023-10-28","20:00","Eredivisie","Matchweek 10","Go Ahead Eagles","Almere City","Home","Against","D",1,0,2024
"2055",2055,"2023-11-04","21:00","Eredivisie","Matchweek 11","Go Ahead Eagles","Vitesse","Away","Against","L",4,0,2024
"2056",2056,"2023-11-11","18:45","Eredivisie","Matchweek 12","Go Ahead Eagles","RKC Waalwijk","Home","Against","L",1,0,2024
"2057",2057,"2023-11-26","14:30","Eredivisie","Matchweek 13","Go Ahead Eagles","NEC Nijmegen","Home","Against","D",0,0,2024
"2058",2058,"2023-12-03","14:30","Eredivisie","Matchweek 14","Go Ahead Eagles","Twente","Away","Against","W",0,0,2024
"2059",2059,"2023-12-10","12:15","Eredivisie","Matchweek 15","Go Ahead Eagles","Utrecht","Away","Against","W",0,0,2024
"2060",2060,"2023-12-16","18:45","Eredivisie","Matchweek 16","Go Ahead Eagles","Excelsior","Home","Against","D",0,0,2024
"2061",2061,"2024-01-14","14:30","Eredivisie","Matchweek 17","Go Ahead Eagles","Ajax","Away","Against","W",2,0,2024
"2062",2062,"2024-01-21","14:30","Eredivisie","Matchweek 18","Go Ahead Eagles","Sparta R'dam","Home","Against","L",0,0,2024
"2063",2063,"2024-01-28","14:30","Eredivisie","Matchweek 19","Go Ahead Eagles","NEC Nijmegen","Away","Against","D",4,0,2024
"2064",2064,"2024-02-04","12:15","Eredivisie","Matchweek 20","Go Ahead Eagles","Vitesse","Home","Against","L",1,0,2024
"2065",2065,"2024-02-11","12:15","Eredivisie","Matchweek 21","Go Ahead Eagles","Zwolle","Away","Against","D",2,0,2024
"2066",2066,"2024-02-17","21:00","Eredivisie","Matchweek 22","Go Ahead Eagles","Heerenveen","Home","Against","L",0,0,2024
"2067",2067,"2024-02-25","14:30","Eredivisie","Matchweek 23","Go Ahead Eagles","Twente","Home","Against","W",0,0,2024
"2068",2068,"2024-03-02","18:45","Eredivisie","Matchweek 24","Go Ahead Eagles","RKC Waalwijk","Away","Against","L",1,0,2024
"2069",2069,"2024-03-08","20:00","Eredivisie","Matchweek 25","Go Ahead Eagles","PSV Eindhoven","Away","Against","W",2,1,2024
"2070",2070,"2024-03-15","20:00","Eredivisie","Matchweek 26","Go Ahead Eagles","Heracles Almelo","Home","Against","W",2,0,2024
"2071",2071,"2024-03-30","20:00","Eredivisie","Matchweek 27","Go Ahead Eagles","Excelsior","Away","Against","L",2,0,2024
"2072",2072,"2024-04-04","21:00","Eredivisie","Matchweek 28","Go Ahead Eagles","Ajax","Home","Against","D",1,0,2024
"2073",2073,"2024-04-07","14:30","Eredivisie","Matchweek 29","Go Ahead Eagles","Almere City","Away","Against","D",1,0,2024
"2074",2074,"2024-04-14","14:30","Eredivisie","Matchweek 30","Go Ahead Eagles","Utrecht","Home","Against","W",1,0,2024
"2075",2075,"2024-04-25","21:00","Eredivisie","Matchweek 31","Go Ahead Eagles","Feyenoord","Away","Against","W",0,0,2024
"2076",2076,"2024-05-03","20:00","Eredivisie","Matchweek 32","Go Ahead Eagles","Fortuna Sittard","Home","Against","D",1,0,2024
"2077",2077,"2024-05-12","14:30","Eredivisie","Matchweek 33","Go Ahead Eagles","AZ Alkmaar","Away","Against","W",0,0,2024
"2078",2078,"2024-05-19","14:30","Eredivisie","Matchweek 34","Go Ahead Eagles","Volendam","Home","Against","L",0,0,2024
"2079",2079,"2024-05-23","18:45","Eredivisie","Semi-finals","Go Ahead Eagles","NEC Nijmegen","Home","Against","L",2,0,2024
"2080",2080,"2024-05-26","18:00","Eredivisie","Finals","Go Ahead Eagles","Utrecht","Home","Against","L",3,1,2024
"2081",2081,"2023-08-13","14:30","Eredivisie","Matchweek 1","Fortuna Sittard","Feyenoord","Away","For","D",6,0,2024
"2082",2082,"2023-08-19","20:00","Eredivisie","Matchweek 2","Fortuna Sittard","Almere City","Home","For","W",3,0,2024
"2083",2083,"2023-08-26","21:00","Eredivisie","Matchweek 3","Fortuna Sittard","Excelsior","Away","For","D",2,0,2024
"2084",2084,"2023-09-03","14:30","Eredivisie","Matchweek 4","Fortuna Sittard","Ajax","Home","For","D",3,0,2024
"2085",2085,"2023-09-16","20:00","Eredivisie","Matchweek 5","Fortuna Sittard","Volendam","Home","For","W",1,0,2024
"2086",2086,"2023-09-22","20:00","Eredivisie","Matchweek 6","Fortuna Sittard","Go Ahead Eag","Away","For","L",4,0,2024
"2087",2087,"2023-10-01","16:45","Eredivisie","Matchweek 7","Fortuna Sittard","AZ Alkmaar","Away","For","L",3,0,2024
"2088",2088,"2023-10-08","14:30","Eredivisie","Matchweek 8","Fortuna Sittard","Twente","Home","For","L",2,1,2024
"2089",2089,"2023-10-21","18:45","Eredivisie","Matchweek 9","Fortuna Sittard","PSV Eindhoven","Away","For","L",1,0,2024
"2090",2090,"2023-10-28","21:00","Eredivisie","Matchweek 10","Fortuna Sittard","Utrecht","Home","For","D",1,0,2024
"2091",2091,"2023-11-05","14:30","Eredivisie","Matchweek 11","Fortuna Sittard","Zwolle","Away","For","L",1,0,2024
"2092",2092,"2023-11-10","20:00","Eredivisie","Matchweek 12","Fortuna Sittard","Heracles Almelo","Home","For","W",0,0,2024
"2093",2093,"2023-11-25","18:45","Eredivisie","Matchweek 13","Fortuna Sittard","Heerenveen","Away","For","L",2,0,2024
"2094",2094,"2023-12-02","20:00","Eredivisie","Matchweek 14","Fortuna Sittard","Vitesse","Home","For","W",1,0,2024
"2095",2095,"2023-12-10","14:30","Eredivisie","Matchweek 15","Fortuna Sittard","RKC Waalwijk","Home","For","W",2,0,2024
"2096",2096,"2023-12-15","20:00","Eredivisie","Matchweek 16","Fortuna Sittard","NEC Nijmegen","Away","For","L",2,1,2024
"2097",2097,"2024-01-13","16:30","Eredivisie","Matchweek 17","Fortuna Sittard","Sparta R'dam","Home","For","L",3,0,2024
"2098",2098,"2024-01-24","18:45","Eredivisie","Matchweek 18","Fortuna Sittard","Almere City","Away","For","D",1,0,2024
"2099",2099,"2024-01-28","16:45","Eredivisie","Matchweek 19","Fortuna Sittard","Volendam","Away","For","W",1,0,2024
"2100",2100,"2024-02-03","18:45","Eredivisie","Matchweek 20","Fortuna Sittard","Heerenveen","Home","For","D",1,0,2024
"2101",2101,"2024-02-11","14:30","Eredivisie","Matchweek 21","Fortuna Sittard","Utrecht","Away","For","L",0,0,2024
"2102",2102,"2024-02-17","18:45","Eredivisie","Matchweek 22","Fortuna Sittard","AZ Alkmaar","Home","For","L",1,0,2024
"2103",2103,"2024-02-24","18:45","Eredivisie","Matchweek 23","Fortuna Sittard","RKC Waalwijk","Away","For","W",0,0,2024
"2104",2104,"2024-03-03","16:45","Eredivisie","Matchweek 24","Fortuna Sittard","Excelsior","Home","For","W",2,0,2024
"2105",2105,"2024-03-10","14:30","Eredivisie","Matchweek 25","Fortuna Sittard","Ajax","Away","For","D",0,0,2024
"2106",2106,"2024-03-16","18:45","Eredivisie","Matchweek 26","Fortuna Sittard","Zwolle","Home","For","W",1,0,2024
"2107",2107,"2024-03-30","18:45","Eredivisie","Matchweek 27","Fortuna Sittard","Sparta R'dam","Away","For","L",0,0,2024
"2108",2108,"2024-04-02","21:00","Eredivisie","Matchweek 28","Fortuna Sittard","NEC Nijmegen","Home","For","D",2,0,2024
"2109",2109,"2024-04-06","21:00","Eredivisie","Matchweek 29","Fortuna Sittard","Twente","Away","For","L",4,1,2024
